X[s],"R TIBIALIS ANTERIOR: EMG 1",X[s],"R TIBIALIS ANTERIOR: ACC X 1",X[s],"R TIBIALIS ANTERIOR: ACC Y 1",X[s],"R TIBIALIS ANTERIOR: ACC Z 1",X[s],"R PERONEUS LONGUS: EMG 2",X[s],"R PERONEUS LONGUS: ACC X 2",X[s],"R PERONEUS LONGUS: ACC Y 2",X[s],"R PERONEUS LONGUS: ACC Z 2",X[s],"R GASTROCNEMIUS: EMG 3",X[s],"R GASTROCNEMIUS: ACC X 3",X[s],"R GASTROCNEMIUS: ACC Y 3",X[s],"R GASTROCNEMIUS: ACC Z 3",X[s],"R RECTUS FEMORIS: EMG 4",X[s],"R RECTUS FEMORIS: ACC X 4",X[s],"R RECTUS FEMORIS: ACC Y 4",X[s],"R RECTUS FEMORIS: ACC Z 4",X[s],"R_Tibia: EMG 5 (IM)",X[s],"R_Tibia: ACC X 5 (IM)",X[s],"R_Tibia: ACC Y 5 (IM)",X[s],"R_Tibia: ACC Z 5 (IM)",X[s],"R_Tibia: Gyro X 5 (IM)",X[s],"R_Tibia: Gyro Y 5 (IM)",X[s],"R_Tibia: Gyro Z 5 (IM)",X[s],"R_Tibia: Mag X 5 (IM)",X[s],"R_Tibia: Mag Y 5 (IM)",X[s],"R_Tibia: Mag Z 5 (IM)",X[s],"R_Foot_Switch: EMG 16",X[s],"R_Foot_Switch: ACC X 16",X[s],"R_Foot_Switch: ACC Y 16",X[s],"R_Foot_Switch: ACC Z 16"
1.642327,-5.790799E-05,21.35025,0,21.35025,0,21.35025,0,1.642327,0.0001287404,21.35025,0,21.35025,0,21.35025,0,1.642327,4.666209E-05,21.35025,0,21.35025,0,21.35025,0,1.642327,-8.392462E-07,21.35025,0,21.35025,0,21.35025,0,2.8467,0.001344976,21.35025,0,21.35025,0,21.35025,0,21.35025,0,21.35025,0,21.35025,0,42.7005,0,42.7005,0,42.7005,0,1.642327,-48.46683,21.35025,0,21.35025,0,21.35025,0
1.642846,-4.280156E-05,21.357,0,21.357,0,21.357,0,1.642846,8.744945E-05,21.357,0,21.357,0,21.357,0,1.642846,4.196231E-05,21.357,0,21.357,0,21.357,0,1.642846,-4.196231E-06,21.357,0,21.357,0,21.357,0,2.8476,0.001283543,21.357,0,21.357,0,21.357,0,21.357,0,21.357,0,21.357,0,42.714,0,42.714,0,42.714,0,1.642846,-48.46683,21.357,0,21.357,0,21.357,0
1.643365,-1.510643E-05,21.36375,0,21.36375,0,21.36375,0,1.643365,4.817273E-05,21.36375,0,21.36375,0,21.36375,0,1.643365,3.994812E-05,21.36375,0,21.36375,0,21.36375,0,1.643365,-6.881819E-06,21.36375,0,21.36375,0,21.36375,0,2.8485,0.001229831,21.36375,0,21.36375,0,21.36375,0,21.36375,0,21.36375,0,21.36375,0,42.7275,0,42.7275,0,42.7275,0,1.643365,-48.46683,21.36375,0,21.36375,0,21.36375,0
1.643885,9.063859E-06,21.3705,0,21.3705,0,21.3705,0,1.643885,2.601663E-05,21.3705,0,21.3705,0,21.3705,0,1.643885,4.263371E-05,21.3705,0,21.3705,0,21.3705,0,1.643885,-9.567407E-06,21.3705,0,21.3705,0,21.3705,0,2.8494,0.001176791,21.3705,0,21.3705,0,21.3705,0,21.3705,0,21.3705,0,21.3705,0,42.741,0,42.741,0,42.741,0,1.643885,-48.46683,21.3705,0,21.3705,0,21.3705,0
1.644404,1.628138E-05,21.37725,0,21.37725,0,21.37725,0,1.644404,1.628138E-05,21.37725,0,21.37725,0,21.37725,0,1.644404,4.867628E-05,21.37725,0,21.37725,0,21.37725,0,1.644404,-1.275654E-05,21.37725,0,21.37725,0,21.37725,0,2.8503,0.001123751,21.37725,0,21.37725,0,21.37725,0,21.37725,0,21.37725,0,21.37725,0,42.7545,0,42.7545,0,42.7545,0,1.644404,-48.46683,21.37725,0,21.37725,0,21.37725,0
1.644923,2.417029E-05,21.384,0,21.384,0,21.384,0,1.644923,-2.500954E-05,21.384,0,21.384,0,21.384,0,1.644923,5.48867E-05,21.384,0,21.384,0,21.384,0,1.644923,-1.560998E-05,21.384,0,21.384,0,21.384,0,2.8512,0.001079438,21.384,0,21.384,0,21.384,0,21.384,0,21.384,0,21.384,0,42.768,0,42.768,0,42.768,0,1.644923,-48.46683,21.384,0,21.384,0,21.384,0
1.645442,3.994812E-05,21.39075,0,21.39075,0,21.39075,0,1.645442,-9.013504E-05,21.39075,0,21.39075,0,21.39075,0,1.645442,5.58938E-05,21.39075,0,21.39075,0,21.39075,0,1.645442,-1.661708E-05,21.39075,0,21.39075,0,21.39075,0,2.8521,0.001036469,21.39075,0,21.39075,0,21.39075,0,21.39075,0,21.39075,0,21.39075,0,42.7815,0,42.7815,0,42.7815,0,1.645442,-48.46683,21.39075,0,21.39075,0,21.39075,0
1.645962,5.035477E-05,21.3975,0,21.3975,0,21.3975,0,1.645962,-0.0001138018,21.3975,0,21.3975,0,21.3975,0,1.645962,5.48867E-05,21.3975,0,21.3975,0,21.3975,0,1.645962,-1.460288E-05,21.3975,0,21.3975,0,21.3975,0,2.853,0.0009945068,21.3975,0,21.3975,0,21.3975,0,21.3975,0,21.3975,0,21.3975,0,42.795,0,42.795,0,42.795,0,1.645962,-48.46683,21.3975,0,21.3975,0,21.3975,0
1.646481,5.690089E-05,21.40425,0,21.40425,0,21.40425,0,1.646481,-8.7953E-05,21.40425,0,21.40425,0,21.40425,0,1.646481,5.152972E-05,21.40425,0,21.40425,0,21.40425,0,1.646481,-1.107805E-05,21.40425,0,21.40425,0,21.40425,0,2.8539,0.0009569085,21.40425,0,21.40425,0,21.40425,0,21.40425,0,21.40425,0,21.40425,0,42.8085,0,42.8085,0,42.8085,0,1.646481,-48.46683,21.40425,0,21.40425,0,21.40425,0
1.647,5.857939E-05,21.411,0,21.411,0,21.411,0,1.647,-5.48867E-05,21.411,0,21.411,0,21.411,0,1.647,4.280156E-05,21.411,0,21.411,0,21.411,0,1.647,-6.881819E-06,21.411,0,21.411,0,21.411,0,2.8548,0.0009223316,21.411,0,21.411,0,21.411,0,21.411,0,21.411,0,21.411,0,42.822,0,42.822,0,42.822,0,1.647,-48.46683,21.411,0,21.411,0,21.411,0
1.647519,5.220111E-05,21.41775,0,21.41775,0,21.41775,0,1.647519,-5.320821E-05,21.41775,0,21.41775,0,21.41775,0,1.647519,3.37377E-05,21.41775,0,21.41775,0,21.41775,0,1.647519,-1.846342E-06,21.41775,0,21.41775,0,21.41775,0,2.8557,0.0008894331,21.41775,0,21.41775,0,21.41775,0,21.41775,0,21.41775,0,21.41775,0,42.8355,0,42.8355,0,42.8355,0,1.647519,-48.46683,21.41775,0,21.41775,0,21.41775,0
1.648039,3.810178E-05,21.4245,0,21.4245,0,21.4245,0,1.648039,-6.61326E-05,21.4245,0,21.4245,0,21.4245,0,1.648039,3.021286E-05,21.4245,0,21.4245,0,21.4245,0,1.648039,-1.678492E-07,21.4245,0,21.4245,0,21.4245,0,2.8566,0.0008585489,21.4245,0,21.4245,0,21.4245,0,21.4245,0,21.4245,0,21.4245,0,42.849,0,42.849,0,42.849,0,1.648039,-48.46683,21.4245,0,21.4245,0,21.4245,0
1.648558,2.668803E-05,21.43125,0,21.43125,0,21.43125,0,1.648558,-5.841153E-05,21.43125,0,21.43125,0,21.43125,0,1.648558,3.155566E-05,21.43125,0,21.43125,0,21.43125,0,1.648558,-1.678492E-07,21.43125,0,21.43125,0,21.43125,0,2.8575,0.0008276646,21.43125,0,21.43125,0,21.43125,0,21.43125,0,21.43125,0,21.43125,0,42.8625,0,42.8625,0,42.8625,0,1.648558,-48.46683,21.43125,0,21.43125,0,21.43125,0
1.649077,2.500954E-05,21.438,0,21.438,0,21.438,0,1.649077,-4.347295E-05,21.438,0,21.438,0,21.438,0,1.649077,3.575189E-05,21.438,0,21.438,0,21.438,0,1.649077,3.524834E-06,21.438,0,21.438,0,21.438,0,2.8584,0.0008041657,21.438,0,21.438,0,21.438,0,21.438,0,21.438,0,21.438,0,42.876,0,42.876,0,42.876,0,1.649077,-48.46683,21.438,0,21.438,0,21.438,0
1.649596,2.098116E-05,21.44475,0,21.44475,0,21.44475,0,1.649596,-4.39765E-05,21.44475,0,21.44475,0,21.44475,0,1.649596,4.078737E-05,21.44475,0,21.44475,0,21.44475,0,1.649596,9.231708E-06,21.44475,0,21.44475,0,21.44475,0,2.8593,0.000780499,21.44475,0,21.44475,0,21.44475,0,21.44475,0,21.44475,0,21.44475,0,42.8895,0,42.8895,0,42.8895,0,1.649596,-48.46683,21.44475,0,21.44475,0,21.44475,0
1.650115,1.628138E-05,21.4515,0,21.4515,0,21.4515,0,1.650115,-4.682994E-05,21.4515,0,21.4515,0,21.4515,0,1.650115,4.347295E-05,21.4515,0,21.4515,0,21.4515,0,1.650115,1.19173E-05,21.4515,0,21.4515,0,21.4515,0,2.8602,0.0007558251,21.4515,0,21.4515,0,21.4515,0,21.4515,0,21.4515,0,21.4515,0,42.903,0,42.903,0,42.903,0,1.650115,-48.46683,21.4515,0,21.4515,0,21.4515,0
1.650635,1.443503E-05,21.45825,0,21.45825,0,21.45825,0,1.650635,-4.548715E-05,21.45825,0,21.45825,0,21.45825,0,1.650635,3.944457E-05,21.45825,0,21.45825,0,21.45825,0,1.650635,9.903106E-06,21.45825,0,21.45825,0,21.45825,0,2.8611,0.0007376974,21.45825,0,21.45825,0,21.45825,0,21.45825,0,21.45825,0,21.45825,0,42.9165,0,42.9165,0,42.9165,0,1.650635,-48.46683,21.45825,0,21.45825,0,21.45825,0
1.651154,8.89601E-06,21.465,0,21.465,0,21.465,0,1.651154,-4.33051E-05,21.465,0,21.465,0,21.465,0,1.651154,3.004501E-05,21.465,0,21.465,0,21.465,0,1.651154,1.02388E-05,21.465,0,21.465,0,21.465,0,2.862,0.0007207447,21.465,0,21.465,0,21.465,0,21.465,0,21.465,0,21.465,0,42.93,0,42.93,0,42.93,0,1.651154,-48.46683,21.465,0,21.465,0,21.465,0
1.651673,5.203327E-06,21.47175,0,21.47175,0,21.47175,0,1.651673,-3.743038E-05,21.47175,0,21.47175,0,21.47175,0,1.651673,2.31632E-05,21.47175,0,21.47175,0,21.47175,0,1.651673,1.292439E-05,21.47175,0,21.47175,0,21.47175,0,2.8629,0.0007019456,21.47175,0,21.47175,0,21.47175,0,21.47175,0,21.47175,0,21.47175,0,42.9435,0,42.9435,0,42.9435,0,1.651673,-48.46683,21.47175,0,21.47175,0,21.47175,0
1.652192,2.853437E-06,21.4785,0,21.4785,0,21.4785,0,1.652192,-2.500954E-05,21.4785,0,21.4785,0,21.4785,0,1.652192,2.534523E-05,21.4785,0,21.4785,0,21.4785,0,1.652192,1.510643E-05,21.4785,0,21.4785,0,21.4785,0,2.8638,0.000685832,21.4785,0,21.4785,0,21.4785,0,21.4785,0,21.4785,0,21.4785,0,42.957,0,42.957,0,42.957,0,1.652192,-48.46683,21.4785,0,21.4785,0,21.4785,0
1.652712,2.18204E-06,21.48525,0,21.48525,0,21.48525,0,1.652712,1.846342E-06,21.48525,0,21.48525,0,21.48525,0,1.652712,2.970932E-05,21.48525,0,21.48525,0,21.48525,0,1.652712,1.695277E-05,21.48525,0,21.48525,0,21.48525,0,2.8647,0.0006745861,21.48525,0,21.48525,0,21.48525,0,21.48525,0,21.48525,0,21.48525,0,42.9705,0,42.9705,0,42.9705,0,1.652712,-48.46683,21.48525,0,21.48525,0,21.48525,0
1.653231,6.54612E-06,21.492,0,21.492,0,21.492,0,1.653231,3.37377E-05,21.492,0,21.492,0,21.492,0,1.653231,2.668803E-05,21.492,0,21.492,0,21.492,0,1.653231,2.047761E-05,21.492,0,21.492,0,21.492,0,2.8656,0.0006614939,21.492,0,21.492,0,21.492,0,21.492,0,21.492,0,21.492,0,42.984,0,42.984,0,42.984,0,1.653231,-48.46683,21.492,0,21.492,0,21.492,0
1.65375,9.399557E-06,21.49875,0,21.49875,0,21.49875,0,1.65375,4.951553E-05,21.49875,0,21.49875,0,21.49875,0,1.65375,2.31632E-05,21.49875,0,21.49875,0,21.49875,0,1.65375,2.484169E-05,21.49875,0,21.49875,0,21.49875,0,2.8665,0.0006463875,21.49875,0,21.49875,0,21.49875,0,21.49875,0,21.49875,0,21.49875,0,42.9975,0,42.9975,0,42.9975,0,1.65375,-48.46683,21.49875,0,21.49875,0,21.49875,0
1.654269,5.706875E-06,21.5055,0,21.5055,0,21.5055,0,1.654269,3.709468E-05,21.5055,0,21.5055,0,21.5055,0,1.654269,2.853437E-05,21.5055,0,21.5055,0,21.5055,0,1.654269,2.803082E-05,21.5055,0,21.5055,0,21.5055,0,2.8674,0.0006390021,21.5055,0,21.5055,0,21.5055,0,21.5055,0,21.5055,0,21.5055,0,43.011,0,43.011,0,43.011,0,1.654269,-48.46683,21.5055,0,21.5055,0,21.5055,0
1.654788,1.678492E-07,21.51225,0,21.51225,0,21.51225,0,1.654788,9.231708E-06,21.51225,0,21.51225,0,21.51225,0,1.654788,3.138781E-05,21.51225,0,21.51225,0,21.51225,0,1.654788,2.21561E-05,21.51225,0,21.51225,0,21.51225,0,2.8683,0.000629099,21.51225,0,21.51225,0,21.51225,0,21.51225,0,21.51225,0,21.51225,0,43.0245,0,43.0245,0,43.0245,0,1.654788,-48.46683,21.51225,0,21.51225,0,21.51225,0
1.655308,-3.356985E-07,21.519,0,21.519,0,21.519,0,1.655308,-1.12459E-05,21.519,0,21.519,0,21.519,0,1.655308,2.601663E-05,21.519,0,21.519,0,21.519,0,1.655308,1.309224E-05,21.519,0,21.519,0,21.519,0,2.8692,0.0006191959,21.519,0,21.519,0,21.519,0,21.519,0,21.519,0,21.519,0,43.038,0,43.038,0,43.038,0,1.655308,-48.46683,21.519,0,21.519,0,21.519,0
1.655827,1.007096E-06,21.52575,0,21.52575,0,21.52575,0,1.655827,-1.544213E-05,21.52575,0,21.52575,0,21.52575,0,1.655827,2.098116E-05,21.52575,0,21.52575,0,21.52575,0,1.655827,6.881819E-06,21.52575,0,21.52575,0,21.52575,0,2.8701,0.0006084535,21.52575,0,21.52575,0,21.52575,0,21.52575,0,21.52575,0,21.52575,0,43.0515,0,43.0515,0,43.0515,0,1.655827,-48.46683,21.52575,0,21.52575,0,21.52575,0
1.656346,5.035478E-07,21.5325,0,21.5325,0,21.5325,0,1.656346,-1.510643E-05,21.5325,0,21.5325,0,21.5325,0,1.656346,2.098116E-05,21.5325,0,21.5325,0,21.5325,0,1.656346,7.385367E-06,21.5325,0,21.5325,0,21.5325,0,2.871,0.0006014038,21.5325,0,21.5325,0,21.5325,0,21.5325,0,21.5325,0,21.5325,0,43.065,0,43.065,0,43.065,0,1.656346,-48.46683,21.5325,0,21.5325,0,21.5325,0
1.656865,-6.713969E-07,21.53925,0,21.53925,0,21.53925,0,1.656865,-2.333105E-05,21.53925,0,21.53925,0,21.53925,0,1.656865,2.31632E-05,21.53925,0,21.53925,0,21.53925,0,1.656865,1.15816E-05,21.53925,0,21.53925,0,21.53925,0,2.8719,0.0005965362,21.53925,0,21.53925,0,21.53925,0,21.53925,0,21.53925,0,21.53925,0,43.0785,0,43.0785,0,43.0785,0,1.656865,-48.46683,21.53925,0,21.53925,0,21.53925,0
1.657385,3.356985E-07,21.546,0,21.546,0,21.546,0,1.657385,-3.474479E-05,21.546,0,21.546,0,21.546,0,1.657385,2.198825E-05,21.546,0,21.546,0,21.546,0,1.657385,1.863126E-05,21.546,0,21.546,0,21.546,0,2.8728,0.000588983,21.546,0,21.546,0,21.546,0,21.546,0,21.546,0,21.546,0,43.092,0,43.092,0,43.092,0,1.657385,-48.46683,21.546,0,21.546,0,21.546,0
1.657904,5.203327E-06,21.55275,0,21.55275,0,21.55275,0,1.657904,-4.229801E-05,21.55275,0,21.55275,0,21.55275,0,1.657904,2.400244E-05,21.55275,0,21.55275,0,21.55275,0,1.657904,2.534523E-05,21.55275,0,21.55275,0,21.55275,0,2.8737,0.000582269,21.55275,0,21.55275,0,21.55275,0,21.55275,0,21.55275,0,21.55275,0,43.1055,0,43.1055,0,43.1055,0,1.657904,-48.46683,21.55275,0,21.55275,0,21.55275,0
1.658423,1.225299E-05,21.5595,0,21.5595,0,21.5595,0,1.658423,-5.001907E-05,21.5595,0,21.5595,0,21.5595,0,1.658423,2.702373E-05,21.5595,0,21.5595,0,21.5595,0,1.658423,2.870222E-05,21.5595,0,21.5595,0,21.5595,0,2.8746,0.0005772336,21.5595,0,21.5595,0,21.5595,0,21.5595,0,21.5595,0,21.5595,0,43.119,0,43.119,0,43.119,0,1.658423,-48.46683,21.5595,0,21.5595,0,21.5595,0
1.658942,1.292439E-05,21.56625,0,21.56625,0,21.56625,0,1.658942,-6.193637E-05,21.56625,0,21.56625,0,21.56625,0,1.658942,2.400244E-05,21.56625,0,21.56625,0,21.56625,0,1.658942,3.071641E-05,21.56625,0,21.56625,0,21.56625,0,2.8755,0.0005718624,21.56625,0,21.56625,0,21.56625,0,21.56625,0,21.56625,0,21.56625,0,43.1325,0,43.1325,0,43.1325,0,1.658942,-48.46683,21.56625,0,21.56625,0,21.56625,0
1.659462,7.888914E-06,21.573,0,21.573,0,21.573,0,1.659462,-7.553216E-05,21.573,0,21.573,0,21.573,0,1.659462,2.047761E-05,21.573,0,21.573,0,21.573,0,1.659462,3.390555E-05,21.573,0,21.573,0,21.573,0,2.8764,0.0005651484,21.573,0,21.573,0,21.573,0,21.573,0,21.573,0,21.573,0,43.146,0,43.146,0,43.146,0,1.659462,-48.46683,21.573,0,21.573,0,21.573,0
1.659981,8.392462E-07,21.57975,0,21.57975,0,21.57975,0,1.659981,-8.409247E-05,21.57975,0,21.57975,0,21.57975,0,1.659981,2.18204E-05,21.57975,0,21.57975,0,21.57975,0,1.659981,3.910888E-05,21.57975,0,21.57975,0,21.57975,0,2.8773,0.0005607843,21.57975,0,21.57975,0,21.57975,0,21.57975,0,21.57975,0,21.57975,0,43.1595,0,43.1595,0,43.1595,0,1.659981,-48.46683,21.57975,0,21.57975,0,21.57975,0
1.6605,-2.517739E-06,21.5865,0,21.5865,0,21.5865,0,1.6605,-8.72816E-05,21.5865,0,21.5865,0,21.5865,0,1.6605,2.735943E-05,21.5865,0,21.5865,0,21.5865,0,1.6605,4.162661E-05,21.5865,0,21.5865,0,21.5865,0,2.8782,0.0005550775,21.5865,0,21.5865,0,21.5865,0,21.5865,0,21.5865,0,21.5865,0,43.173,0,43.173,0,43.173,0,1.6605,-48.46683,21.5865,0,21.5865,0,21.5865,0
1.661019,-5.035478E-07,21.59325,0,21.59325,0,21.59325,0,1.661019,-8.76173E-05,21.59325,0,21.59325,0,21.59325,0,1.661019,3.3402E-05,21.59325,0,21.59325,0,21.59325,0,1.661019,4.078737E-05,21.59325,0,21.59325,0,21.59325,0,2.8791,0.0005476921,21.59325,0,21.59325,0,21.59325,0,21.59325,0,21.59325,0,21.59325,0,43.1865,0,43.1865,0,43.1865,0,1.661019,-48.46683,21.59325,0,21.59325,0,21.59325,0
1.661538,1.174945E-06,21.6,0,21.6,0,21.6,0,1.661538,-8.191043E-05,21.6,0,21.6,0,21.6,0,1.661538,3.877318E-05,21.6,0,21.6,0,21.6,0,1.661538,3.843748E-05,21.6,0,21.6,0,21.6,0,2.88,0.0005439994,21.6,0,21.6,0,21.6,0,21.6,0,21.6,0,21.6,0,43.2,0,43.2,0,43.2,0,1.661538,-48.46683,21.6,0,21.6,0,21.6,0
1.662058,-5.035478E-07,21.60675,0,21.60675,0,21.60675,0,1.662058,-6.61326E-05,21.60675,0,21.60675,0,21.60675,0,1.662058,4.263371E-05,21.60675,0,21.60675,0,21.60675,0,1.662058,3.591974E-05,21.60675,0,21.60675,0,21.60675,0,2.8809,0.0005413138,21.60675,0,21.60675,0,21.60675,0,21.60675,0,21.60675,0,21.60675,0,43.2135,0,43.2135,0,43.2135,0,1.662058,-48.46683,21.60675,0,21.60675,0,21.60675,0
1.662577,-3.356985E-06,21.6135,0,21.6135,0,21.6135,0,1.662577,-4.061952E-05,21.6135,0,21.6135,0,21.6135,0,1.662577,4.145876E-05,21.6135,0,21.6135,0,21.6135,0,1.662577,3.3402E-05,21.6135,0,21.6135,0,21.6135,0,2.8818,0.0005362784,21.6135,0,21.6135,0,21.6135,0,21.6135,0,21.6135,0,21.6135,0,43.227,0,43.227,0,43.227,0,1.662577,-48.46683,21.6135,0,21.6135,0,21.6135,0
1.663096,-6.881819E-06,21.62025,0,21.62025,0,21.62025,0,1.663096,-1.527428E-05,21.62025,0,21.62025,0,21.62025,0,1.663096,3.910888E-05,21.62025,0,21.62025,0,21.62025,0,1.663096,3.121996E-05,21.62025,0,21.62025,0,21.62025,0,2.8827,0.0005315786,21.62025,0,21.62025,0,21.62025,0,21.62025,0,21.62025,0,21.62025,0,43.2405,0,43.2405,0,43.2405,0,1.663096,-48.46683,21.62025,0,21.62025,0,21.62025,0
1.663615,-1.342794E-06,21.627,0,21.627,0,21.627,0,1.663615,7.217517E-06,21.627,0,21.627,0,21.627,0,1.663615,4.011597E-05,21.627,0,21.627,0,21.627,0,1.663615,2.534523E-05,21.627,0,21.627,0,21.627,0,2.8836,0.0005248645,21.627,0,21.627,0,21.627,0,21.627,0,21.627,0,21.627,0,43.254,0,43.254,0,43.254,0,1.663615,-48.46683,21.627,0,21.627,0,21.627,0
1.664135,7.888914E-06,21.63375,0,21.63375,0,21.63375,0,1.664135,3.793393E-05,21.63375,0,21.63375,0,21.63375,0,1.664135,4.380865E-05,21.63375,0,21.63375,0,21.63375,0,1.664135,1.12459E-05,21.63375,0,21.63375,0,21.63375,0,2.8845,0.0005228504,21.63375,0,21.63375,0,21.63375,0,21.63375,0,21.63375,0,21.63375,0,43.2675,0,43.2675,0,43.2675,0,1.664135,-48.46683,21.63375,0,21.63375,0,21.63375,0
1.664654,1.225299E-05,21.6405,0,21.6405,0,21.6405,0,1.664654,4.112306E-05,21.6405,0,21.6405,0,21.6405,0,1.664654,4.43122E-05,21.6405,0,21.6405,0,21.6405,0,1.664654,1.510643E-06,21.6405,0,21.6405,0,21.6405,0,2.8854,0.0005179828,21.6405,0,21.6405,0,21.6405,0,21.6405,0,21.6405,0,21.6405,0,43.281,0,43.281,0,43.281,0,1.664654,-48.46683,21.6405,0,21.6405,0,21.6405,0
1.665173,1.443503E-05,21.64725,0,21.64725,0,21.64725,0,1.665173,1.19173E-05,21.64725,0,21.64725,0,21.64725,0,1.665173,3.910888E-05,21.64725,0,21.64725,0,21.64725,0,1.665173,5.874724E-06,21.64725,0,21.64725,0,21.64725,0,2.8863,0.0005100938,21.64725,0,21.64725,0,21.64725,0,21.64725,0,21.64725,0,21.64725,0,43.2945,0,43.2945,0,43.2945,0,1.665173,-48.46683,21.64725,0,21.64725,0,21.64725,0
1.665692,1.477073E-05,21.654,0,21.654,0,21.654,0,1.665692,-1.762417E-05,21.654,0,21.654,0,21.654,0,1.665692,3.205921E-05,21.654,0,21.654,0,21.654,0,1.665692,1.19173E-05,21.654,0,21.654,0,21.654,0,2.8872,0.0005074082,21.654,0,21.654,0,21.654,0,21.654,0,21.654,0,21.654,0,43.308,0,43.308,0,43.308,0,1.665692,-48.46683,21.654,0,21.654,0,21.654,0
1.666212,9.903106E-06,21.66075,0,21.66075,0,21.66075,0,1.666212,-1.712062E-05,21.66075,0,21.66075,0,21.66075,0,1.666212,2.635233E-05,21.66075,0,21.66075,0,21.66075,0,1.666212,1.628138E-05,21.66075,0,21.66075,0,21.66075,0,2.8881,0.0005033799,21.66075,0,21.66075,0,21.66075,0,21.66075,0,21.66075,0,21.66075,0,43.3215,0,43.3215,0,43.3215,0,1.666212,-48.46683,21.66075,0,21.66075,0,21.66075,0
1.666731,3.860533E-06,21.6675,0,21.6675,0,21.6675,0,1.666731,4.582285E-05,21.6675,0,21.6675,0,21.6675,0,1.666731,2.265965E-05,21.6675,0,21.6675,0,21.6675,0,1.666731,2.517739E-05,21.6675,0,21.6675,0,21.6675,0,2.889,0.0004963302,21.6675,0,21.6675,0,21.6675,0,21.6675,0,21.6675,0,21.6675,0,43.335,0,43.335,0,43.335,0,1.666731,-48.46683,21.6675,0,21.6675,0,21.6675,0
1.66725,3.189135E-06,21.67425,0,21.67425,0,21.67425,0,1.66725,9.91989E-05,21.67425,0,21.67425,0,21.67425,0,1.66725,2.064546E-05,21.67425,0,21.67425,0,21.67425,0,1.66725,3.591974E-05,21.67425,0,21.67425,0,21.67425,0,2.8899,0.0004917983,21.67425,0,21.67425,0,21.67425,0,21.67425,0,21.67425,0,21.67425,0,43.3485,0,43.3485,0,43.3485,0,1.66725,-48.46683,21.67425,0,21.67425,0,21.67425,0
1.667769,-1.678492E-07,21.681,0,21.681,0,21.681,0,1.667769,7.502861E-05,21.681,0,21.681,0,21.681,0,1.667769,2.31632E-05,21.681,0,21.681,0,21.681,0,1.667769,4.280156E-05,21.681,0,21.681,0,21.681,0,2.8908,0.0004897841,21.681,0,21.681,0,21.681,0,21.681,0,21.681,0,21.681,0,43.362,0,43.362,0,43.362,0,1.667769,-48.46683,21.681,0,21.681,0,21.681,0
1.668288,-4.196231E-06,21.68775,0,21.68775,0,21.68775,0,1.668288,9.231708E-06,21.68775,0,21.68775,0,21.68775,0,1.668288,2.618448E-05,21.68775,0,21.68775,0,21.68775,0,1.668288,4.380865E-05,21.68775,0,21.68775,0,21.68775,0,2.8917,0.0004839094,21.68775,0,21.68775,0,21.68775,0,21.68775,0,21.68775,0,21.68775,0,43.3755,0,43.3755,0,43.3755,0,1.668288,-48.46683,21.68775,0,21.68775,0,21.68775,0
1.668808,-1.174945E-06,21.6945,0,21.6945,0,21.6945,0,1.668808,-3.625543E-05,21.6945,0,21.6945,0,21.6945,0,1.668808,2.652018E-05,21.6945,0,21.6945,0,21.6945,0,1.668808,4.011597E-05,21.6945,0,21.6945,0,21.6945,0,2.8926,0.0004792096,21.6945,0,21.6945,0,21.6945,0,21.6945,0,21.6945,0,21.6945,0,43.389,0,43.389,0,43.389,0,1.668808,-48.46683,21.6945,0,21.6945,0,21.6945,0
1.669327,9.063859E-06,21.70125,0,21.70125,0,21.70125,0,1.669327,-4.33051E-05,21.70125,0,21.70125,0,21.70125,0,1.669327,2.702373E-05,21.70125,0,21.70125,0,21.70125,0,1.669327,3.474479E-05,21.70125,0,21.70125,0,21.70125,0,2.8935,0.0004704814,21.70125,0,21.70125,0,21.70125,0,21.70125,0,21.70125,0,21.70125,0,43.4025,0,43.4025,0,43.4025,0,1.669327,-48.46683,21.70125,0,21.70125,0,21.70125,0
1.669846,1.661708E-05,21.708,0,21.708,0,21.708,0,1.669846,-3.440909E-05,21.708,0,21.708,0,21.708,0,1.669846,2.534523E-05,21.708,0,21.708,0,21.708,0,1.669846,2.635233E-05,21.708,0,21.708,0,21.708,0,2.8944,0.0004691386,21.708,0,21.708,0,21.708,0,21.708,0,21.708,0,21.708,0,43.416,0,43.416,0,43.416,0,1.669846,-48.46683,21.708,0,21.708,0,21.708,0
1.670365,1.611353E-05,21.71475,0,21.71475,0,21.71475,0,1.670365,-2.517739E-05,21.71475,0,21.71475,0,21.71475,0,1.670365,2.1149E-05,21.71475,0,21.71475,0,21.71475,0,1.670365,1.376364E-05,21.71475,0,21.71475,0,21.71475,0,2.8953,0.0004637675,21.71475,0,21.71475,0,21.71475,0,21.71475,0,21.71475,0,21.71475,0,43.4295,0,43.4295,0,43.4295,0,1.670365,-48.46683,21.71475,0,21.71475,0,21.71475,0
