X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.1881,-4.968337E-05,2.8215,117,0.1881,-2.1149E-05,2.8215,0
0.189,-5.203327E-05,2.835,117,0.189,-9.265278E-05,2.835,-4
0.1899,-0.0001101091,2.8485,118,0.1899,-8.426032E-05,2.8485,-1
0.1908,-6.143282E-05,2.862,118,0.1908,-7.653925E-05,2.862,0
0.1917,-4.800488E-05,2.8755,118,0.1917,-7.217517E-05,2.8755,0
0.1926,-2.719158E-05,2.889,118,0.1926,-5.505455E-05,2.889,0
0.1935,-2.014191E-06,2.9025,116,0.1935,-1.107805E-05,2.9025,-1
0.1944,2.853437E-05,2.916,118,0.1944,6.713969E-06,2.916,0
0.1953,9.399558E-06,2.9295,117,0.1953,1.510643E-05,2.9295,-1
0.1962,2.551309E-05,2.943,117,0.1962,3.021286E-06,2.943,-1
0.1971,0.0001238727,2.9565,118,0.1971,-0.0002057832,2.9565,0
0.198,0.0001621424,2.97,118,0.198,-0.000306157,2.97,-2
0.1989,4.934768E-05,2.9835,117,0.1989,-0.0003054856,2.9835,0
0.1998,-5.035477E-06,2.997,118,0.1998,-0.0002178683,2.997,0
0.2007,-1.242084E-05,3.0105,118,0.2007,3.088426E-05,3.0105,-1
0.2016,-0.0001178302,3.024,116,0.2016,0.0003461051,3.024,-2
0.2025,-0.0001225299,3.0375,117,0.2025,0.0004394293,3.0375,-1
0.2034,-7.418937E-05,3.051,118,0.2034,0.0003534905,3.051,-1
0.2043,-6.478981E-05,3.0645,116,0.2043,0.0001695277,3.0645,-1
0.2052,-8.056763E-06,3.078,0,0.2052,9.634547E-05,3.078,0
0.2061,4.061952E-05,3.0915,0,0.2061,6.411841E-05,3.0915,0
0.207,-5.539025E-05,3.105,0,0.207,-9.735256E-06,3.105,0
0.2079,-2.316319E-05,3.1185,0,0.2079,-3.994812E-05,3.1185,0
0.2088,-1.644922E-05,3.132,0,0.2088,5.035477E-06,3.132,0
0.2097,2.887007E-05,3.1455,0,0.2097,-3.692683E-05,3.1455,0
0.2106,7.150377E-05,3.159,0,0.2106,-9.903105E-05,3.159,0
0.2115,4.699779E-05,3.1725,0,0.2115,-3.793393E-05,3.1725,0
0.2124,-1.913481E-05,3.186,0,0.2124,-3.826963E-05,3.186,0
0.2133,-8.96315E-05,3.1995,0,0.2133,-7.385367E-05,3.1995,0
0.2142,1.712062E-05,3.213,0,0.2142,-5.102617E-05,3.213,0
0.2151,-4.229801E-05,3.2265,0,0.2151,-3.625543E-05,3.2265,0
0.216,-1.409934E-05,3.24,0,0.216,-4.33051E-05,3.24,0
0.2169,-1.040665E-05,3.2535,0,0.2169,-6.54612E-05,3.2535,0
0.2178,-3.256275E-05,3.267,0,0.2178,-0.0001185016,3.267,0
0.2187,-1.879912E-05,3.2805,0,0.2187,-0.0001144732,3.2805,0
0.2196,-1.678492E-06,3.294,0,0.2196,-0.0001218585,3.294,0
0.2205,0.0002064546,3.3075,0,0.2205,-0.0001678492,3.3075,0
0.2214,0.0003434196,3.321,0,0.2214,-0.0001795987,3.321,0
0.2223,0.0001856413,3.3345,0,0.2223,-8.224613E-05,3.3345,0
0.2232,-1.678492E-06,3.348,0,0.2232,-5.841154E-05,3.348,0
0.2241,-0.0001070878,3.3615,0,0.2241,-5.001907E-05,3.3615,0
0.225,-0.0004649424,3.375,0,0.225,9.701686E-05,3.375,0
0.2259,-0.0004958267,3.3885,0,0.2259,0.0001775845,3.3885,0
0.2268,-0.0001423362,3.402,0,0.2268,6.243992E-05,3.402,0
0.2277,-4.36408E-06,3.4155,0,0.2277,4.028382E-06,3.4155,0
0.2286,-3.994812E-05,3.429,0,0.2286,1.947051E-05,3.429,0
0.2295,1.510643E-05,3.4425,0,0.2295,1.309224E-05,3.4425,0
0.2304,3.424125E-05,3.456,0,0.2304,-6.713969E-07,3.456,0
0.2313,-4.666209E-05,3.4695,0,0.2313,-3.323415E-05,3.4695,0
0.2322,-5.337606E-05,3.483,0,0.2322,-6.042573E-06,3.483,0
0.2331,3.927672E-05,3.4965,0,0.2331,-2.047761E-05,3.4965,0
0.234,6.6804E-05,3.51,0,0.234,-5.404745E-05,3.51,0
0.2349,6.64683E-05,3.5235,0,0.2349,-7.956054E-05,3.5235,0
0.2358,3.591974E-05,3.537,0,0.2358,-4.028382E-05,3.537,0
0.2367,2.819867E-05,3.5505,0,0.2367,-4.666209E-05,3.5505,0
0.2376,1.443504E-05,3.564,0,0.2376,-8.291753E-05,3.564,0
0.2385,5.035477E-06,3.5775,0,0.2385,-1.913481E-05,3.5775,0
0.2394,4.39765E-05,3.591,0,0.2394,2.047761E-05,3.591,0
0.2403,0.000144686,3.6045,0,0.2403,-9.063859E-06,3.6045,0
0.2412,0.0002131685,3.618,0,0.2412,-1.443504E-05,3.618,0
0.2421,0.0001889983,3.6315,0,0.2421,2.349889E-06,3.6315,0
0.243,8.426032E-05,3.645,0,0.243,2.618448E-05,3.645,0
0.2439,-5.807584E-05,3.6585,0,0.2439,6.713969E-07,3.6585,0
0.2448,-0.0002044404,3.672,0,0.2448,-2.719158E-05,3.672,0
0.2457,-0.0002265965,3.6855,0,0.2457,3.692683E-06,3.6855,0
0.2466,-9.970245E-05,3.699,0,0.2466,-1.477073E-05,3.699,0
0.2475,-4.36408E-06,3.7125,0,0.2475,-3.323415E-05,3.7125,0
0.2484,3.356985E-07,3.726,0,0.2484,-4.867628E-05,3.726,0
0.2493,-9.063859E-06,3.7395,0,0.2493,-2.349889E-06,3.7395,0
0.2502,1.208515E-05,3.753,0,0.2502,-1.376364E-05,3.753,0
0.2511,5.841154E-05,3.7665,0,0.2511,-5.606165E-05,3.7665,0
0.252,6.277562E-05,3.78,0,0.252,-1.980621E-05,3.78,0
0.2529,3.256275E-05,3.7935,0,0.2529,-9.735256E-06,3.7935,0
0.2538,2.24918E-05,3.807,0,0.2538,-7.519646E-05,3.807,0
0.2547,-2.28275E-05,3.8205,0,0.2547,-8.661021E-05,3.8205,0
0.2556,-5.438316E-05,3.834,0,0.2556,-1.577783E-05,3.834,0
0.2565,2.853437E-05,3.8475,0,0.2565,-1.544213E-05,3.8475,0
0.2574,6.344701E-05,3.861,0,0.2574,-3.088426E-05,3.861,0
0.2583,7.956054E-05,3.8745,0,0.2583,-6.411841E-05,3.8745,0
0.2592,6.109713E-05,3.888,0,0.2592,-0.0001171588,3.888,0
0.2601,-5.069047E-05,3.9015,0,0.2601,-0.0001252155,3.9015,0
0.261,-0.0001225299,3.915,0,0.261,-0.0001198444,3.915,0
0.2619,-7.486076E-05,3.9285,0,0.2619,-7.553216E-05,3.9285,0
0.2628,-0.0001701991,3.942,0,0.2628,5.404745E-05,3.942,0
0.2637,-0.0001285725,3.9555,0,0.2637,0.000154757,3.9555,0
0.2646,2.484169E-05,3.969,0,0.2646,0.0001675135,3.969,0
0.2655,2.987716E-05,3.9825,0,0.2655,0.000186984,3.9825,0
0.2664,-1.980621E-05,3.996,0,0.2664,8.82887E-05,3.996,0
